VARIABLES = "Z" "T" "N2" "S-CH2" "T-CH2" "O" "H2" "H" "OH" "H2O" "O2" "HO2" "CH" "CO" "HCO" "CH2O" "CH3" "CO2" "CH4" "C2H3" "C2H4" "C2H5" "C2H" "HCCO" "C2H2" "C3H3" "A-C3H5" "N-C3H7" "C2H6" "P-C3H4" "A-C3H4" "A1" "A1-" "C5H5" "C3H6" "C4H8" "C5H6" "A2" "C5H10" "C5H11" "A1C2H2" "A1CH2" "A1CHO" "A1CH3" "C7H15" "N-C7H16" "A1C2H*" "A2-" "A1C2H"
0.178136 1854.85 0.737716 1.89E-06 3.31E-05 0.000206764 0.00205573 0.000196633 0.00137354 0.0771504 0.00793178 2.38E-06 1.01E-05 0.0605391 1.68E-05 0.000119208 0.000244192 0.10834 0.000236759 1.72E-05 0.000336853 3.82E-07 6.92E-06 4.73E-05 0.00318342 0.000114967 7.80E-06 3.09E-09 2.75E-06 3.38E-05 2.28E-05 1.81E-05 2.49E-06 2.32E-07 2.43E-05 1.07E-12 1.01E-06 7.82E-07 8.61E-12 3.47E-15 1.18E-10 3.28E-07 9.85E-08 1.50E-06 1.39E-14 1.37E-11 1.33E-07 3.82E-09 3.17E-06
0.179505 1852.6 0.73749 1.86E-06 3.32E-05 0.000179008 0.00210657 0.000188164 0.00127512 0.0772139 0.00765134 2.34E-06 9.70E-06 0.0608691 1.62E-05 0.000120436 0.000264037 0.108116 0.000263495 1.89E-05 0.000390375 4.39E-07 6.99E-06 4.67E-05 0.00347228 0.000126985 9.36E-06 3.66E-09 3.42E-06 3.82E-05 2.58E-05 2.04E-05 2.74E-06 2.44E-07 2.98E-05 1.99E-12 1.08E-06 8.12E-07 1.53E-11 6.48E-15 1.32E-10 3.87E-07 1.04E-07 1.76E-06 2.56E-14 2.65E-11 1.41E-07 3.90E-09 3.50E-06
0.180822 1850.16 0.737272 1.83E-06 3.31E-05 0.000155556 0.00215445 0.000180002 0.00118496 0.0772637 0.00740302 2.30E-06 9.21E-06 0.0611527 1.54E-05 0.00012109 0.000283196 0.107901 0.000291053 2.06E-05 0.000447829 4.99E-07 7.01E-06 4.59E-05 0.00375693 0.000138842 1.11E-05 4.28E-09 4.18E-06 4.28E-05 2.89E-05 2.28E-05 2.98E-06 2.55E-07 3.60E-05 3.54E-12 1.15E-06 8.41E-07 2.62E-11 1.16E-14 1.47E-10 4.52E-07 1.08E-07 2.05E-06 4.53E-14 4.92E-11 1.48E-07 3.97E-09 3.85E-06
0.182103 1847.56 0.737061 1.79E-06 3.27E-05 0.00013553 0.00219997 0.000172093 0.00110166 0.0773018 0.00718038 2.27E-06 8.70E-06 0.0613986 1.47E-05 0.000121268 0.000301759 0.107694 0.000319576 2.24E-05 0.000509634 5.62E-07 6.99E-06 4.49E-05 0.00403863 0.000150564 1.30E-05 4.94E-09 5.06E-06 4.76E-05 3.22E-05 2.52E-05 3.22E-06 2.67E-07 4.31E-05 6.13E-12 1.22E-06 8.69E-07 4.37E-11 2.02E-14 1.63E-10 5.20E-07 1.12E-07 2.35E-06 7.78E-14 8.83E-11 1.55E-07 4.04E-09 4.20E-06
0.183359 1844.78 0.736854 1.74E-06 3.23E-05 0.000118283 0.0022436 0.000164394 0.00102414 0.0773297 0.00697869 2.23E-06 8.17E-06 0.0616126 1.39E-05 0.000121043 0.000319788 0.107492 0.000349209 2.41E-05 0.000576257 6.28E-07 6.93E-06 4.38E-05 0.00431844 0.000162176 1.51E-05 5.67E-09 6.06E-06 5.26E-05 3.57E-05 2.78E-05 3.45E-06 2.79E-07 5.12E-05 1.04E-11 1.28E-06 8.99E-07 7.14E-11 3.42E-14 1.81E-10 5.94E-07 1.15E-07 2.68E-06 1.30E-13 1.55E-10 1.62E-07 4.10E-09 4.57E-06
0.184601 1841.85 0.736649 1.69E-06 3.17E-05 0.000103317 0.00228574 0.000156865 0.000951539 0.0773485 0.00679425 2.20E-06 7.63E-06 0.0617998 1.32E-05 0.00012047 0.000337345 0.107294 0.000380123 2.57E-05 0.000648287 6.98E-07 6.83E-06 4.26E-05 0.00459747 0.000173702 1.75E-05 6.46E-09 7.21E-06 5.80E-05 3.94E-05 3.04E-05 3.68E-06 2.92E-07 6.04E-05 1.71E-11 1.35E-06 9.28E-07 1.15E-10 5.68E-14 1.99E-10 6.74E-07 1.18E-07 3.03E-06 2.13E-13 2.65E-10 1.69E-07 4.17E-09 4.95E-06
0.185837 1838.76 0.736444 1.63E-06 3.10E-05 9.03E-05 0.00232662 0.000149485 0.000883277 0.077359 0.00662453 2.17E-06 7.09E-06 0.0619633 1.24E-05 0.000119596 0.000354438 0.107098 0.000412437 2.74E-05 0.000726249 7.72E-07 6.70E-06 4.13E-05 0.00487617 0.000185142 2.01E-05 7.31E-09 8.52E-06 6.36E-05 4.33E-05 3.33E-05 3.91E-06 3.05E-07 7.08E-05 2.79E-11 1.42E-06 9.58E-07 1.82E-10 9.29E-14 2.18E-10 7.59E-07 1.21E-07 3.41E-06 3.43E-13 4.47E-10 1.75E-07 4.23E-09 5.36E-06
0.187069 1835.51 0.736241 1.56E-06 3.02E-05 7.89E-05 0.00236636 0.000142256 0.000819049 0.0773616 0.00646784 2.14E-06 6.55E-06 0.0621054 1.17E-05 0.000118462 0.000371029 0.106905 0.000446199 2.90E-05 0.000810527 8.49E-07 6.54E-06 3.99E-05 0.0051543 0.00019647 2.29E-05 8.23E-09 1.00E-05 6.96E-05 4.75E-05 3.62E-05 4.13E-06 3.19E-07 8.25E-05 4.49E-11 1.48E-06 9.88E-07 2.84E-10 1.49E-13 2.38E-10 8.49E-07 1.23E-07 3.82E-06 5.44E-13 7.42E-10 1.80E-07 4.29E-09 5.78E-06
0.1883 1832.12 0.736038 1.50E-06 2.93E-05 6.90E-05 0.00240501 0.000135184 0.00075864 0.0773568 0.00632291 2.11E-06 6.02E-06 0.0622281 1.09E-05 0.000117106 0.000387064 0.106714 0.000481419 3.06E-05 0.000901437 9.30E-07 6.36E-06 3.85E-05 0.00543133 0.000207644 2.61E-05 9.23E-09 1.17E-05 7.60E-05 5.20E-05 3.93E-05 4.35E-06 3.33E-07 9.58E-05 7.12E-11 1.55E-06 1.02E-06 4.40E-10 2.37E-13 2.60E-10 9.45E-07 1.25E-07 4.26E-06 8.49E-13 1.22E-09 1.86E-07 4.35E-09 6.21E-06
0.18953 1828.6 0.735835 1.43E-06 2.84E-05 6.03E-05 0.0024426 0.000128283 0.00070189 0.0773448 0.0061887 2.09E-06 5.51E-06 0.0623328 1.02E-05 0.000115567 0.000402478 0.106525 0.00051808 3.22E-05 0.000999226 1.01E-06 6.15E-06 3.70E-05 0.00570655 0.000218622 2.95E-05 1.03E-08 1.36E-05 8.26E-05 5.68E-05 4.25E-05 4.56E-06 3.49E-07 0.000110779 1.11E-10 1.62E-06 1.05E-06 6.72E-10 3.72E-13 2.82E-10 1.05E-06 1.27E-07 4.73E-06 1.31E-12 1.96E-09 1.90E-07 4.41E-09 6.67E-06
0.19076 1824.96 0.735632 1.36E-06 2.73E-05 5.27E-05 0.00247914 0.000121565 0.00064866 0.0773261 0.00606431 2.07E-06 5.02E-06 0.0624212 9.54E-06 0.000113878 0.000417206 0.106337 0.000556142 3.37E-05 0.00110409 1.10E-06 5.93E-06 3.56E-05 0.00597923 0.000229357 3.33E-05 1.14E-08 1.58E-05 8.97E-05 6.19E-05 4.59E-05 4.76E-06 3.65E-07 0.000127481 1.72E-10 1.69E-06 1.08E-06 1.02E-09 5.74E-13 3.05E-10 1.15E-06 1.29E-07 5.22E-06 1.98E-12 3.13E-09 1.95E-07 4.47E-09 7.14E-06
0.191991 1821.2 0.735429 1.29E-06 2.63E-05 4.62E-05 0.00251465 0.000115039 0.000598787 0.0773009 0.00594888 2.05E-06 4.55E-06 0.0624944 8.87E-06 0.000112072 0.000431198 0.106151 0.000595579 3.51E-05 0.00121624 1.19E-06 5.70E-06 3.41E-05 0.00624877 0.000239815 3.74E-05 1.27E-08 1.82E-05 9.71E-05 6.72E-05 4.94E-05 4.95E-06 3.82E-07 0.000146089 2.62E-10 1.76E-06 1.11E-06 1.52E-09 8.76E-13 3.29E-10 1.26E-06 1.30E-07 5.74E-06 2.97E-12 4.92E-09 1.98E-07 4.52E-09 7.63E-06
0.193225 1817.34 0.735225 1.22E-06 2.52E-05 4.04E-05 0.00254918 0.000108707 0.000552077 0.0772696 0.00584155 2.03E-06 4.11E-06 0.0625538 8.24E-06 0.000110177 0.000444416 0.105966 0.00063639 3.64E-05 0.00133598 1.28E-06 5.45E-06 3.27E-05 0.00651487 0.000249969 4.18E-05 1.40E-08 2.09E-05 0.0001049 7.29E-05 5.30E-05 5.13E-06 4.00E-07 0.000166757 3.94E-10 1.83E-06 1.14E-06 2.25E-09 1.32E-12 3.54E-10 1.38E-06 1.30E-07 6.29E-06 4.38E-12 7.65E-09 2.02E-07 4.57E-09 8.14E-06
0.194462 1813.37 0.735021 1.15E-06 2.40E-05 3.54E-05 0.00258277 0.000102573 0.000508354 0.0772323 0.00574155 2.01E-06 3.69E-06 0.0626006 7.63E-06 0.000108218 0.000456827 0.105782 0.000678571 3.76E-05 0.00146361 1.37E-06 5.19E-06 3.12E-05 0.00677721 0.000259796 4.65E-05 1.54E-08 2.39E-05 0.000113077 7.89E-05 5.68E-05 5.29E-06 4.20E-07 0.000189649 5.87E-10 1.90E-06 1.17E-06 3.29E-09 1.96E-12 3.80E-10 1.50E-06 1.31E-07 6.86E-06 6.39E-12 1.18E-08 2.04E-07 4.62E-09 8.66E-06
0.195707 1809.3 0.734815 1.08E-06 2.29E-05 3.10E-05 0.00261551 9.66E-05 0.000467403 0.0771892 0.00564808 2.00E-06 3.30E-06 0.0626359 7.06E-06 0.000106214 0.000468412 0.105599 0.000722173 3.88E-05 0.00159961 1.46E-06 4.93E-06 2.98E-05 0.00703583 0.000269285 5.16E-05 1.69E-08 2.73E-05 0.000121661 8.53E-05 6.07E-05 5.44E-06 4.40E-07 0.00021497 8.64E-10 1.97E-06 1.20E-06 4.79E-09 2.89E-12 4.06E-10 1.62E-06 1.31E-07 7.46E-06 9.22E-12 1.79E-08 2.07E-07 4.67E-09 9.19E-06
0.196962 1805.11 0.734608 1.01E-06 2.18E-05 2.72E-05 0.00264743 9.09E-05 0.00042905 0.0771404 0.00556051 1.99E-06 2.94E-06 0.0626603 6.52E-06 0.000104184 0.000479151 0.105415 0.00076723 3.98E-05 0.00174443 1.56E-06 4.67E-06 2.85E-05 0.00729067 0.000278424 5.70E-05 1.85E-08 3.09E-05 0.000130671 9.21E-05 6.48E-05 5.58E-06 4.62E-07 0.000242932 1.26E-09 2.05E-06 1.24E-06 6.90E-09 4.22E-12 4.33E-10 1.75E-06 1.31E-07 8.08E-06 1.32E-11 2.69E-08 2.08E-07 4.71E-09 9.74E-06
0.19823 1800.82 0.734399 9.44E-07 2.06E-05 2.38E-05 0.00267863 8.53E-05 0.000393107 0.0770859 0.00547816 1.98E-06 2.61E-06 0.0626749 6.01E-06 0.000102143 0.00048903 0.105231 0.000813824 4.07E-05 0.00189873 1.65E-06 4.40E-06 2.71E-05 0.00754191 0.000287205 6.29E-05 2.03E-08 3.50E-05 0.000140134 9.92E-05 6.90E-05 5.70E-06 4.85E-07 0.000273799 1.82E-09 2.12E-06 1.27E-06 9.87E-09 6.11E-12 4.60E-10 1.88E-06 1.31E-07 8.73E-06 1.86E-11 4.02E-08 2.09E-07 4.75E-09 1.03E-05
0.199515 1796.4 0.734187 8.79E-07 1.94E-05 2.09E-05 0.00270918 7.99E-05 0.000359422 0.0770256 0.00540049 1.97E-06 2.30E-06 0.0626801 5.52E-06 0.000100104 0.000498029 0.105046 0.000862027 4.15E-05 0.00206314 1.75E-06 4.13E-06 2.58E-05 0.00778961 0.00029562 6.91E-05 2.22E-08 3.96E-05 0.000150075 0.00010681 7.34E-05 5.81E-06 5.10E-07 0.000307853 2.62E-09 2.20E-06 1.30E-06 1.40E-08 8.76E-12 4.87E-10 2.02E-06 1.31E-07 9.41E-06 2.60E-11 5.96E-08 2.09E-07 4.78E-09 1.09E-05
0.20082 1791.85 0.733971 8.15E-07 1.83E-05 1.83E-05 0.0027391 7.47E-05 0.000327866 0.0769596 0.00532705 1.96E-06 2.02E-06 0.0626765 5.07E-06 9.81E-05 0.000506125 0.10486 0.000911902 4.21E-05 0.00223836 1.84E-06 3.86E-06 2.46E-05 0.00803379 0.000303653 7.58E-05 2.44E-08 4.46E-05 0.000160521 0.000114871 7.79E-05 5.90E-06 5.37E-07 0.0003454 3.73E-09 2.29E-06 1.33E-06 1.99E-08 1.25E-11 5.15E-10 2.15E-06 1.30E-07 1.01E-05 3.62E-11 8.78E-08 2.09E-07 4.81E-09 1.15E-05
0.202149 1787.18 0.733752 7.52E-07 1.72E-05 1.60E-05 0.00276846 6.97E-05 0.000298328 0.0768878 0.00525742 1.95E-06 1.76E-06 0.0626644 4.64E-06 9.61E-05 0.000513296 0.104671 0.000963518 4.27E-05 0.00242512 1.93E-06 3.60E-06 2.33E-05 0.00827443 0.00031129 8.29E-05 2.69E-08 5.01E-05 0.000171497 0.000123432 8.27E-05 5.97E-06 5.65E-07 0.000386778 5.27E-09 2.38E-06 1.37E-06 2.80E-08 1.76E-11 5.42E-10 2.30E-06 1.30E-07 1.08E-05 4.98E-11 1.29E-07 2.08E-07 4.84E-09 1.21E-05
0.203505 1782.36 0.733528 6.92E-07 1.60E-05 1.40E-05 0.00279728 6.48E-05 0.000270707 0.0768099 0.00519123 1.95E-06 1.53E-06 0.0626443 4.24E-06 9.41E-05 0.000519518 0.10448 0.00101695 4.31E-05 0.00262422 2.02E-06 3.34E-06 2.22E-05 0.0085115 0.000318515 9.05E-05 2.97E-08 5.63E-05 0.000183028 0.000132526 8.76E-05 6.02E-06 5.96E-07 0.000432358 7.42E-09 2.47E-06 1.40E-06 3.92E-08 2.48E-11 5.70E-10 2.44E-06 1.29E-07 1.16E-05 6.81E-11 1.87E-07 2.07E-07 4.86E-09 1.27E-05
0.204891 1777.39 0.7333 6.35E-07 1.49E-05 1.22E-05 0.00282559 6.02E-05 0.00024492 0.0767259 0.00512817 1.94E-06 1.32E-06 0.0626163 3.87E-06 9.22E-05 0.000524767 0.104285 0.00107224 4.33E-05 0.00283646 2.12E-06 3.09E-06 2.10E-05 0.00874492 0.000325309 9.86E-05 3.30E-08 6.30E-05 0.000195138 0.000142189 9.27E-05 6.06E-06 6.29E-07 0.00048254 1.04E-08 2.58E-06 1.43E-06 5.47E-08 3.46E-11 5.98E-10 2.59E-06 1.29E-07 1.24E-05 9.25E-11 2.71E-07 2.04E-07 4.87E-09 1.34E-05
0.20631 1772.27 0.733065 5.79E-07 1.38E-05 1.06E-05 0.00285343 5.57E-05 0.000220885 0.0766356 0.00506792 1.94E-06 1.13E-06 0.0625808 3.52E-06 9.04E-05 0.000529024 0.104087 0.00112948 4.34E-05 0.00306278 2.20E-06 2.84E-06 1.99E-05 0.00897463 0.000331653 0.000107214 3.70E-08 7.04E-05 0.000207852 0.000152456 9.81E-05 6.07E-06 6.64E-07 0.000537771 1.45E-08 2.68E-06 1.46E-06 7.62E-08 4.81E-11 6.25E-10 2.74E-06 1.28E-07 1.32E-05 1.25E-10 3.91E-07 2.01E-07 4.88E-09 1.40E-05
0.207768 1766.97 0.732825 5.26E-07 1.28E-05 9.27E-06 0.00288084 5.14E-05 0.000198516 0.0765386 0.00501018 1.94E-06 9.60E-07 0.0625376 3.20E-06 8.86E-05 0.000532273 0.103885 0.00118875 4.34E-05 0.00330429 2.29E-06 2.60E-06 1.88E-05 0.00920068 0.000337528 0.000116383 4.17E-08 7.87E-05 0.0002212 0.000163373 0.000103632 6.06E-06 7.03E-07 0.000598577 2.01E-08 2.80E-06 1.50E-06 1.06E-07 6.65E-11 6.52E-10 2.89E-06 1.27E-07 1.40E-05 1.67E-10 5.61E-07 1.98E-07 4.88E-09 1.47E-05
0.209267 1761.49 0.732577 4.76E-07 1.18E-05 8.06E-06 0.00290782 4.72E-05 0.000177764 0.0764349 0.00495474 1.94E-06 8.11E-07 0.0624871 2.90E-06 8.69E-05 0.000534497 0.103678 0.00125011 4.32E-05 0.00356192 2.38E-06 2.37E-06 1.77E-05 0.00942282 0.000342909 0.000126136 4.75E-08 8.77E-05 0.000235196 0.000174972 0.000109431 6.04E-06 7.44E-07 0.00066546 2.77E-08 2.93E-06 1.53E-06 1.47E-07 9.16E-11 6.78E-10 3.04E-06 1.26E-07 1.49E-05 2.23E-10 8.02E-07 1.94E-07 4.87E-09 1.54E-05
0.210813 1755.82 0.732322 4.28E-07 1.08E-05 7.00E-06 0.00293439 4.33E-05 0.000158563 0.0763241 0.00490136 1.94E-06 6.79E-07 0.062429 2.62E-06 8.52E-05 0.000535689 0.103465 0.0013136 4.29E-05 0.0038368 2.46E-06 2.14E-06 1.67E-05 0.00964097 0.000347772 0.000136509 5.45E-08 9.76E-05 0.000249861 0.000187293 0.000115476 5.99E-06 7.89E-07 0.000739012 3.82E-08 3.06E-06 1.57E-06 2.03E-07 1.25E-10 7.03E-10 3.19E-06 1.25E-07 1.58E-05 2.95E-10 1.14E-06 1.89E-07 4.85E-09 1.61E-05
0.212408 1749.95 0.732059 3.83E-07 9.82E-06 6.07E-06 0.00296057 3.96E-05 0.000140861 0.0762058 0.00484983 1.95E-06 5.65E-07 0.0623636 2.37E-06 8.37E-05 0.000535848 0.103247 0.00137928 4.24E-05 0.00413008 2.54E-06 1.93E-06 1.57E-05 0.00985495 0.000352091 0.000147541 6.33E-08 0.000108587 0.000265208 0.000200371 0.000121776 5.91E-06 8.38E-07 0.000819852 5.24E-08 3.21E-06 1.60E-06 2.81E-07 1.71E-10 7.28E-10 3.34E-06 1.24E-07 1.67E-05 3.88E-10 1.63E-06 1.83E-07 4.82E-09 1.68E-05
0.214057 1743.86 0.731787 3.41E-07 8.92E-06 5.25E-06 0.00298636 3.60E-05 0.000124612 0.0760799 0.00479998 1.95E-06 4.66E-07 0.0622907 2.14E-06 8.23E-05 0.000534984 0.103023 0.00144716 4.17E-05 0.00444279 2.62E-06 1.73E-06 1.48E-05 0.0100645 0.000355838 0.00015927 7.43E-08 0.00012061 0.000281234 0.000214232 0.00012834 5.82E-06 8.92E-07 0.000908597 7.18E-08 3.37E-06 1.63E-06 3.88E-07 2.32E-10 7.51E-10 3.50E-06 1.24E-07 1.76E-05 5.08E-10 2.30E-06 1.77E-07 4.78E-09 1.76E-05
0.215764 1737.55 0.731505 3.02E-07 8.05E-06 4.53E-06 0.00301177 3.27E-05 0.000109761 0.075946 0.00475162 1.96E-06 3.81E-07 0.0622102 1.92E-06 8.09E-05 0.000533121 0.102791 0.00151726 4.10E-05 0.00477617 2.70E-06 1.55E-06 1.39E-05 0.0102693 0.000358988 0.000171746 8.80E-08 0.000133804 0.000297943 0.000228904 0.000135175 5.71E-06 9.50E-07 0.00100596 9.82E-08 3.55E-06 1.67E-06 5.35E-07 3.14E-10 7.73E-10 3.65E-06 1.23E-07 1.85E-05 6.60E-10 3.25E-06 1.70E-07 4.72E-09 1.83E-05
0.217534 1731 0.731213 2.66E-07 7.24E-06 3.91E-06 0.0030368 2.96E-05 9.63E-05 0.0758039 0.0047046 1.96E-06 3.10E-07 0.062122 1.73E-06 7.97E-05 0.000530295 0.102552 0.00158957 4.01E-05 0.00513138 2.79E-06 1.37E-06 1.30E-05 0.0104693 0.000361512 0.000185025 1.05E-07 0.000148265 0.000315321 0.000244407 0.000142289 5.57E-06 1.01E-06 0.00111264 1.34E-07 3.74E-06 1.70E-06 7.38E-07 4.22E-10 7.94E-10 3.79E-06 1.23E-07 1.95E-05 8.54E-10 4.57E-06 1.63E-07 4.65E-09 1.91E-05
0.219368 1724.2 0.73091 2.34E-07 6.48E-06 3.37E-06 0.00306143 2.67E-05 8.41E-05 0.0756532 0.00465881 1.97E-06 2.49E-07 0.0620261 1.55E-06 7.86E-05 0.000526565 0.102304 0.00166399 3.91E-05 0.00550918 2.88E-06 1.21E-06 1.21E-05 0.0106639 0.000363385 0.000199154 1.27E-07 0.000164071 0.00033333 0.00026073 0.000149677 5.42E-06 1.08E-06 0.00122925 1.84E-07 3.95E-06 1.74E-06 1.02E-06 5.65E-10 8.13E-10 3.94E-06 1.23E-07 2.04E-05 1.10E-09 6.41E-06 1.55E-07 4.57E-09 1.98E-05
0.221273 1717.15 0.730596 2.04E-07 5.77E-06 2.90E-06 0.00308568 2.40E-05 7.31E-05 0.0754937 0.00461406 1.97E-06 1.99E-07 0.0619223 1.40E-06 7.76E-05 0.000522004 0.102048 0.00174053 3.80E-05 0.00591094 2.98E-06 1.06E-06 1.13E-05 0.010853 0.000364587 0.000214214 1.54E-07 0.000181334 0.000351949 0.000277884 0.000157346 5.24E-06 1.16E-06 0.00135661 2.51E-07 4.17E-06 1.77E-06 1.40E-06 7.52E-10 8.30E-10 4.08E-06 1.23E-07 2.14E-05 1.40E-09 8.96E-06 1.47E-07 4.47E-09 2.06E-05
0.223246 1709.85 0.73027 1.77E-07 5.12E-06 2.49E-06 0.00310947 2.15E-05 6.33E-05 0.0753255 0.00457037 1.98E-06 1.58E-07 0.0618108 1.25E-06 7.68E-05 0.000516722 0.101784 0.00181886 3.68E-05 0.00633631 3.09E-06 9.28E-07 1.05E-05 0.0110357 0.000365096 0.000230237 1.87E-07 0.000200088 0.000371073 0.000295792 0.000165271 5.06E-06 1.24E-06 0.00149499 3.44E-07 4.42E-06 1.80E-06 1.92E-06 9.95E-10 8.46E-10 4.22E-06 1.23E-07 2.24E-05 1.78E-09 1.25E-05 1.39E-07 4.36E-09 2.13E-05
0.225289 1702.3 0.729933 1.53E-07 4.53E-06 2.15E-06 0.0031328 1.92E-05 5.47E-05 0.0751486 0.00452763 1.99E-06 1.25E-07 0.0616916 1.13E-06 7.61E-05 0.000510843 0.101511 0.00189882 3.56E-05 0.00678576 3.22E-06 8.07E-07 9.80E-06 0.0112118 0.000364903 0.000247293 2.28E-07 0.000220404 0.00039063 0.000314405 0.000173439 4.86E-06 1.34E-06 0.00164491 4.72E-07 4.69E-06 1.84E-06 2.63E-06 1.31E-09 8.60E-10 4.34E-06 1.24E-07 2.34E-05 2.26E-09 1.72E-05 1.30E-07 4.23E-09 2.21E-05
0.227402 1694.5 0.729584 1.32E-07 3.99E-06 1.85E-06 0.00315563 1.72E-05 4.72E-05 0.074963 0.00448578 2.00E-06 9.85E-08 0.0615647 1.02E-06 7.55E-05 0.000504513 0.101228 0.00198012 3.44E-05 0.00725903 3.37E-06 7.00E-07 9.09E-06 0.0113808 0.000364009 0.000265441 2.79E-07 0.000242316 0.000410515 0.00033363 0.000181826 4.64E-06 1.43E-06 0.00180661 6.50E-07 4.97E-06 1.87E-06 3.60E-06 1.71E-09 8.72E-10 4.46E-06 1.25E-07 2.44E-05 2.83E-09 2.37E-05 1.22E-07 4.08E-09 2.28E-05
0.229588 1686.46 0.729223 1.14E-07 3.51E-06 1.59E-06 0.00317795 1.54E-05 4.06E-05 0.0747688 0.00444471 2.00E-06 7.74E-08 0.0614303 9.20E-07 7.50E-05 0.000497884 0.100937 0.00206257 3.32E-05 0.00775631 3.56E-06 6.06E-07 8.43E-06 0.0115424 0.000362417 0.000284766 3.40E-07 0.00026588 0.00043064 0.000353386 0.000190415 4.43E-06 1.54E-06 0.00198046 8.97E-07 5.28E-06 1.90E-06 4.90E-06 2.22E-09 8.83E-10 4.58E-06 1.27E-07 2.54E-05 3.54E-09 3.24E-05 1.13E-07 3.93E-09 2.35E-05
0.231854 1678.16 0.728849 9.78E-08 3.08E-06 1.38E-06 0.00319984 1.38E-05 3.49E-05 0.0745653 0.00440422 2.01E-06 6.07E-08 0.0612878 8.35E-07 7.47E-05 0.000491098 0.100636 0.0021462 3.21E-05 0.00827906 3.79E-06 5.23E-07 7.80E-06 0.0116969 0.000360131 0.000305412 4.14E-07 0.000291212 0.00045097 0.000373629 0.000199212 4.20E-06 1.66E-06 0.00216729 1.24E-06 5.61E-06 1.93E-06 6.66E-06 2.85E-09 8.94E-10 4.68E-06 1.29E-07 2.63E-05 4.42E-09 4.41E-05 1.05E-07 3.76E-09 2.43E-05
0.234194 1669.62 0.728463 8.41E-08 2.71E-06 1.20E-06 0.00322119 1.24E-05 3.00E-05 0.0743532 0.00436439 2.02E-06 4.77E-08 0.0611378 7.62E-07 7.45E-05 0.000484343 0.100325 0.00223046 3.10E-05 0.0088252 4.07E-06 4.52E-07 7.21E-06 0.0118436 0.000357175 0.000327387 5.02E-07 0.000318259 0.000471329 0.000394167 0.000208161 3.98E-06 1.78E-06 0.00236661 1.73E-06 5.97E-06 1.96E-06 8.99E-06 3.65E-09 9.03E-10 4.77E-06 1.32E-07 2.73E-05 5.48E-09 5.96E-05 9.70E-08 3.58E-09 2.50E-05
0.236612 1660.83 0.728064 7.25E-08 2.38E-06 1.04E-06 0.00324204 1.11E-05 2.58E-05 0.0741322 0.00432507 2.03E-06 3.77E-08 0.06098 6.99E-07 7.45E-05 0.000477767 0.100005 0.00231525 3.00E-05 0.00939506 4.41E-06 3.90E-07 6.65E-06 0.0119826 0.000353568 0.000350791 6.07E-07 0.000347083 0.000491644 0.000414898 0.000217251 3.76E-06 1.92E-06 0.00257878 2.41E-06 6.35E-06 1.99E-06 1.21E-05 4.62E-09 9.12E-10 4.85E-06 1.36E-07 2.82E-05 6.79E-09 7.99E-05 8.93E-08 3.39E-09 2.56E-05
0.239111 1651.79 0.727651 6.25E-08 2.10E-06 9.15E-07 0.00326239 1.00E-05 2.23E-05 0.0739022 0.0042862 2.04E-06 2.99E-08 0.0608144 6.45E-07 7.45E-05 0.000471516 0.0996742 0.00240035 2.91E-05 0.00998837 4.82E-06 3.37E-07 6.14E-06 0.0121136 0.000349331 0.000375689 7.29E-07 0.000377718 0.000511825 0.000435689 0.000226457 3.54E-06 2.06E-06 0.0028039 3.37E-06 6.75E-06 2.02E-06 1.62E-05 5.81E-09 9.21E-10 4.92E-06 1.40E-07 2.92E-05 8.39E-09 0.000106537 8.21E-08 3.20E-09 2.63E-05
0.241677 1642.56 0.727228 5.42E-08 1.86E-06 8.07E-07 0.00328211 9.13E-06 1.93E-05 0.0736645 0.00424793 2.05E-06 2.40E-08 0.0606418 6.00E-07 7.47E-05 0.000465748 0.0993347 0.00248504 2.84E-05 0.0106008 5.31E-06 2.93E-07 5.66E-06 0.012236 0.000344523 0.000401955 8.71E-07 0.000409988 0.00053166 0.000456274 0.000235701 3.33E-06 2.21E-06 0.00304048 4.72E-06 7.17E-06 2.05E-06 2.14E-05 7.24E-09 9.31E-10 4.98E-06 1.44E-07 3.00E-05 1.04E-08 0.000140812 7.53E-08 3.01E-09 2.69E-05
0.244308 1633.17 0.726793 4.72E-08 1.65E-06 7.18E-07 0.00330118 8.34E-06 1.68E-05 0.0734196 0.00421027 2.06E-06 1.94E-08 0.0604627 5.63E-07 7.49E-05 0.000460565 0.0989872 0.00256896 2.78E-05 0.0112302 5.89E-06 2.55E-07 5.22E-06 0.0123496 0.000339193 0.000429511 1.03E-06 0.000443818 0.000551035 0.000476476 0.00024494 3.13E-06 2.37E-06 0.00328776 6.58E-06 7.60E-06 2.08E-06 2.82E-05 8.93E-09 9.42E-10 5.03E-06 1.50E-07 3.09E-05 1.28E-08 0.000184497 6.91E-08 2.82E-09 2.75E-05
